10101AA162,in280920220523041158,Hyundai,Creta,sx,petrol,1591CC
10702AO121,in921320220523045239,Hyundai,Grand i10,sports optional,diesel,1120CC
10704AO122,in167020220523051638,Hyundai,i10,sportz option,petrol,1197CC
10205AA151,in641920220523054233,Hyundai,Verna,sx,diesel,1493CC
104NoneAH201,in856220220523065131,Hyundai,Elantra,base,diesel,1991CC
11501AH202,in952820220523071404,Hyundai,Alcazar,base,petrol,1999CC
11303AH112,in779920221031032306,Hyundai,Santro Xing,base,internal_lpg_cng,1086CC
11201AU152,in716320220523092348,Hyundai,Accent,gle,internal_lpg_cng,1495CC
10203AA151,in263620220523102141,Hyundai,Verna,sx_abs,diesel,1493CC
10204AI142,in477120220523110210,Hyundai,Verna,ex,petrol,1368CC
10702AC121,in651420220524035255,Hyundai,Grand i10,asta (o),diesel,1120CC
10102AR141,in248520220524042112,Hyundai,Creta,s,diesel,1396CC
1NoneNoneAH102,in755520220524045241,Hyundai,i20 N Line,base,petrol,998CC
10601AM122,in829320220524054432,Hyundai,Aura,sx+,petrol,1197CC
11303BA112,in585620221024044247,Hyundai,Santro Xing,gl,internal_lpg_cng,1086CC
11201AX152,in882320220524071110,Hyundai,Accent,gls,petrol,1495CC
10204AN161,in217720220524074642,Hyundai,Fluidic Verna,sx option,diesel,1582CC
10701AH112,in888620220524080330,Hyundai,i10,asta gls,petrol,1086CC
11401AB122,in589020220524110548,Hyundai,Xcent,s option,petrol,1197CC
10204AN162,in236620220525103031,Hyundai,Verna,sx option,petrol,1599CC
10701AD112,in162220220526082834,Hyundai,i10,sportz,petrol,1086CC
10301AF102,in852420220526091945,Hyundai,Eon,magna,petrol,998CC
10902AO141,in638420220526093927,Hyundai,i20,sportz (o),diesel,1396CC
11402AH122,in157320220526105042,Hyundai,Xcent,base,petrol,1197CC
10103AI151,in751320220526123843,Hyundai,Creta,ex,diesel,1493CC
11303AH112,in956620221219131939,Hyundai,Santro,base,petrol,1086CC
10201AA151,in958320220527084146,Hyundai,Verna,sx,diesel,1493CC
109NoneAD142,in723320220527101110,Hyundai,i20,sportz,petrol,1396CC
10902AE141,in872220220527101815,Hyundai,i20,era,diesel,1396CC
10101AA161,in575820220527113812,Hyundai,Creta,sx,diesel,1582CC
10203AH162,in477120220528033851,Hyundai,Verna,base,petrol,1599CC
1NoneNoneAA182,in496820220528062826,Hyundai,Neo Fluidic Elantra,sx,petrol,1797CC
10701AF122,in406520220528074846,Hyundai,Grand i10,magna,petrol,1120CC
10202AH162,in810220220528080059,Hyundai,Fluidic Verna,base,petrol,1591CC
1NoneNoneAH122,in588120220529030659,Hyundai,I10 1.2 Kappa,gls sportz,petrol,1197CC
11303AX112,in247220220709044347,Hyundai,Santro,gls,internal_lpg_cng,1086CC
12002AH221,in500720220530112056,Hyundai,Santa Fe,base,diesel,2199CC
10703AF122,in539420220531070007,Hyundai,i10,magna,petrol,1197CC
10202AA162,in963520220531073321,Hyundai,Verna,sx,petrol,1599CC
10101AA161,in957520220531110223,Hyundai,Creta,sx,diesel,1582CC
10203AA161,in658020220531121921,Hyundai,Verna,sx,diesel,1582CC
10702AD122,in628620220601040000,Hyundai,Grand i10,sports,petrol,1197CC
10201AR152,in388320220601061852,Hyundai,Verna,s,petrol,1497CC
1NoneNoneAN161,in838720220601075806,Hyundai,The Next Gen Verna,sx option,diesel,1582CC
11001AC122,in379320220601100013,Hyundai,Elite i20,asta optional,petrol,1197CC
10101AR162,in685620220601101124,Hyundai,Creta,s,petrol,1591CC
10704AF122,in549220220601101309,Hyundai,i10,magna,petrol,1197CC
11303AF112,in728020221007054935,Hyundai,Santro,magna,petrol,1086CC
10202AR161,in418720220602044634,Hyundai,Verna,s,diesel,1582CC
10601AN122,in357920220602071340,Hyundai,Aura,sx(o),petrol,1197CC
10203AH142,in880020220602072537,Hyundai,Verna,base,petrol,1396CC
10903AG122,in368520220602100900,Hyundai,I20 (2020),asta,petrol,1197CC
10301AE092,in334020220603041621,Hyundai,Eon,era,internal_lpg_cng,814CC
11303AH102,in342520221027081257,Hyundai,Santro,base,petrol,999CC
11803AX201,in869220220603070315,Hyundai,Tucson,gls,diesel,1995CC
10201AN151,in728320220603130104,Hyundai,Verna,sx(o),diesel,1493CC
10301AH092,in367720220604043801,Hyundai,Eon,option,petrol,814CC
11803AH201,in313620220604045617,Hyundai,Tucson,base,diesel,1991CC
10201AH142,in681820220604063747,Hyundai,Verna,base,petrol,1396CC
10501AJ141,in450720220605070039,Hyundai,Venue,e,diesel,1396CC
1NoneNoneAH102,in535120220606080847,Hyundai,i20 N Line,base,petrol,998CC
11303AH112,in736620221108054048,Hyundai,Santro Xing,base,petrol,1086CC
10101AK141,in330720220606090709,Hyundai,Creta,s plus,diesel,1396CC
105NoneAA102,in351520220606090829,Hyundai,Venue,sx,petrol,998CC
11101AH122,in647220220606093732,Hyundai,I20 ACTIVE,base,petrol,1197CC
109NoneAG141,in784920220607053306,Hyundai,i20,asta,diesel,1396CC
11303AH112,in270020220524062905,Hyundai,Santro Xing,base,petrol,1086CC
11402AT121,in537220220607102758,Hyundai,Xcent,e plus,diesel,1186CC
10703AG122,in949120220607104629,Hyundai,i10,asta,petrol,1197CC
11303AH112,in630720220603053156,Hyundai,Santro,base,petrol,1086CC
11101AA122,in563020220609062257,Hyundai,I20 ACTIVE,sx,petrol,1197CC
10501AR102,in841520220609072315,Hyundai,Venue,s,petrol,998CC
10101AM161,in174020220609115312,Hyundai,Creta,sx plus,diesel,1582CC
10801AE122,in722620220610035117,Hyundai,Grand i10 Nios,era,petrol,1197CC
11303AH112,in961920220611155207,Hyundai,Santro Xing,base,petrol,1086CC
10501AN102,in349620220610045425,Hyundai,Venue,sx(o),petrol,998CC
10701AD122,in516320220610093343,Hyundai,Grand i10,sport,petrol,1197CC
10902AP141,in963220220611050740,Hyundai,i20,magna option,diesel,1396CC
11303AH112,in116920221027061845,Hyundai,Santro,base,petrol,1086CC
1NoneNoneAE112,in512020220612045505,Hyundai,I10 1.1,era,petrol,1086CC
104NoneAA161,in200220220612060300,Hyundai,Elantra,sx,diesel,1582CC
11002AC122,in837820220613051609,Hyundai,Elite i20,asta (o),petrol,1197CC
10101AH141,in155920220613062306,Hyundai,Creta,base,diesel,1396CC
10704AG122,in356820220613063207,Hyundai,i10,asta,petrol,1197CC
10301AQ092,in340720220613093333,Hyundai,Eon,era plus,internal_lpg_cng,814CC
11201AU132,in511920220614054425,Hyundai,Accent,gle,petrol,1300CC
10402AA202,in740420220614060853,Hyundai,Elantra,sx,petrol,1999CC
110NoneAG122,in168220220614063419,Hyundai,Elite i20,asta,petrol,1197CC
10203AA151,in894120220614090341,Hyundai,Verna,sx,diesel,1493CC
10903AC122,in405620220614091716,Hyundai,I20 (2020),asta(o),petrol,1197CC
11201AH152,in762620220616043823,Hyundai,Accent,base,internal_lpg_cng,1495CC
10501AJ122,in874320220616061144,Hyundai,Venue,e,petrol,1197CC
11303AH102,in476820221213064226,Hyundai,Santro,base,petrol,999CC
10702AO121,in402020220616124523,Hyundai,Grand i10,sportz (o),diesel,1197CC
10102AN162,in761620220616153728,Hyundai,Creta,sx (o),petrol,1591CC
10702AG122,in536420220617025728,Hyundai,i10,asta,petrol,1197CC
11201AH152,in304120220617070210,Hyundai,Accent,base,petrol,1495CC
11303AH112,in925520220527034305,Hyundai,Santro,plus,petrol,1086CC
10501AR141,in854220220617122837,Hyundai,Venue,s,diesel,1396CC
11101AA141,in881620220618035118,Hyundai,I20 ACTIVE,sx,diesel,1396CC
10301AE092,in161720220618081055,Hyundai,Eon,era,petrol,814CC
107NoneAE121,in768020220618081333,Hyundai,New Grand i10,era,diesel,1186CC
11402AH122,in396420220618112325,Hyundai,Xcent,base,internal_lpg_cng,1197CC
10702AE122,in806320220619052337,Hyundai,Grand i10,era,petrol,1197CC
109NoneAC141,in969620220619114830,Hyundai,i20,asta (o),diesel,1396CC
10204AI141,in750320220620053749,Hyundai,Verna,ex,diesel,1396CC
11303AH112,in177020220629045632,Hyundai,Santro,base,petrol,1086CC
10201AI162,in838120220620083437,Hyundai,Verna,ex,petrol,1599CC
10202AH161,in810820220621050430,Hyundai,Fluidic Verna,base,diesel,1582CC
10103AK152,in366120220621104147,Hyundai,Creta,s plus,petrol,1497CC
11303AH112,in667920221020044848,Hyundai,Santro,base,petrol,1086CC
109NoneAE122,in621020220622042442,Hyundai,i20,era,petrol,1197CC
10402AA182,in577620220622095327,Hyundai,Elantra,sx,petrol,1797CC
10301AP092,in554920220622121051,Hyundai,Eon,magna option,petrol,814CC
10903AH102,in718720220623045351,Hyundai,I20 (2020),asta turbo,petrol,998CC
10202AR161,in664720220623052833,Hyundai,Fluidic Verna,s,diesel,1582CC
10704AH122,in785520220624065911,Hyundai,i10,asta gls,petrol,1197CC
1NoneNoneAF122,in846020220624071511,Hyundai,I10 1.2 Kappa,magna,petrol,1197CC
10501AH102,in167020220624130737,Hyundai,Venue,sx (o) sport,petrol,998CC
10204AI141,in730320220625060227,Hyundai,Fluidic Verna,ex,diesel,1396CC
11401AR122,in295820220626065017,Hyundai,Xcent,s,petrol,1197CC
10201AI162,in841020220626084639,Hyundai,Verna,ex,petrol,1591CC
11303AG112,in941020220606090341,Hyundai,Santro Xing,asta,petrol,1086CC
10401AA182,in613120220627075542,Hyundai,Elantra Fluidic,sx,petrol,1797CC
10701AD121,in980320220627132949,Hyundai,Grand i10,sports,diesel,1120CC
10201AH141,in579920220628031305,Hyundai,Fluidic Verna,base,diesel,1396CC
10702AF121,in940220220628055904,Hyundai,Grand i10,magna,diesel,1186CC
11001AO141,in196020220628071139,Hyundai,Elite i20,sportz option,diesel,1396CC
10702AE122,in349420220629033225,Hyundai,Grand i10,era,internal_lpg_cng,1197CC
11303AH102,in112120220607083258,Hyundai,Santro Xing,base,petrol,999CC
10103AA152,in901320220630111522,Hyundai,Creta,sx,petrol,1497CC
11701AV151,in203220220630114743,Hyundai,Getz Prime,gvs,diesel,1493CC
12201AH013,in909520220701120820,Hyundai,Kona Electric,base,electric,100kWh
10702AD122,in758320220702072641,Hyundai,i10,sportz,internal_lpg_cng,1196CC
10902AO141,in216520220702075143,Hyundai,i20,sportz (o),diesel,1396CC
109NoneAF141,in818620220704050012,Hyundai,i20,magna,diesel,1396CC
1NoneNoneAN162,in445920220705044729,Hyundai,The Next Gen Verna,sx option,petrol,1591CC
10202AB161,in662620220705072802,Hyundai,Fluidic Verna,s option,diesel,1582CC
109NoneAG122,in991920220705085840,Hyundai,i20,asta,petrol,1197CC
10702AH122,in471320220705091436,Hyundai,Grand i10,base,petrol,1197CC
10204AM161,in746320220706085337,Hyundai,Verna,sx plus,diesel,1582CC
10203AA151,in697620220707041826,Hyundai,Verna,sx,diesel,1493CC
11001AD141,in711620220707081921,Hyundai,Elite i20,sportz,diesel,1396CC
10201AN162,in542420220708112213,Hyundai,Fluidic Verna,sx option,petrol,1591CC
11303AH102,in111120220610041932,Hyundai,Santro Xing,base,petrol,999CC
10704AH122,in680520220709061206,Hyundai,i10,sportz gls,petrol,1197CC
12002AH221,in314320220711040201,Hyundai,Santa Fe,base,diesel,2199CC
10301AF092,in617520220711044429,Hyundai,Eon,magna,internal_lpg_cng,814CC
11303AD112,in609720220616113432,Hyundai,Santro,sportz,internal_lpg_cng,1086CC
11303AH112,in904820220620073019,Hyundai,Santro Xing,base,petrol,1086CC
1NoneNoneAH102,in591220220711113430,Hyundai,i20 N Line,base,petrol,998CC
110NoneAH122,in270420220712043557,Hyundai,Elite i20,sportz plus,petrol,1197CC
10203AN151,in715020220713070402,Hyundai,Verna,sx(o),diesel,1493CC
10102AA161,in101320220713093003,Hyundai,Creta,sx,diesel,1582CC
10903AH102,in552520220717042548,Hyundai,I20 (2020),sportz turbo,petrol,998CC
109NoneAA141,in943520220717073928,Hyundai,i20,sx,diesel,1396CC
10102AH141,in209520220719102503,Hyundai,Creta,base,diesel,1396CC
110NoneAH141,in336020220720043854,Hyundai,Elite i20,sportz plus,diesel,1396CC
11903AH242,in181320220720103305,Hyundai,Sonata,base,petrol,2359CC
11001AG141,in932720220721054825,Hyundai,Elite i20,asta,diesel,1396CC
11501AH151,in380520220724065846,Hyundai,Alcazar,base,diesel,1493CC
10101AR162,in655320220724081042,Hyundai,Creta,s,petrol,1591CC
10103AN151,in554320220726041801,Hyundai,Creta,sx(o),diesel,1493CC
104NoneAN161,in325320220726044951,Hyundai,Elantra,sx (o),diesel,1582CC
1NoneNoneAH102,in230620220727034314,Hyundai,i20 N Line,base,petrol,998CC
10702AF122,in657520220728085404,Hyundai,Grand i10,magna,internal_lpg_cng,1197CC
116NoneAX142,in321420220729055204,Hyundai,Getz,gls,petrol,1341CC
10101AR162,in966320220731075858,Hyundai,Creta,s,petrol,1591CC
11401AH122,in438020220801064001,Hyundai,Xcent,base,internal_lpg_cng,1197CC
11303AH112,in220520220621110219,Hyundai,Santro,base,petrol,1086CC
104NoneAA161,in898920220802083205,Hyundai,Elantra,sx,diesel,1582CC
10101AH162,in833820220803055504,Hyundai,Creta,base,petrol,1591CC
10103AA151,in206420220803080006,Hyundai,Creta,sx,diesel,1493CC
10103AN161,in203720220803083545,Hyundai,Creta,sx (o),diesel,1582CC
11001AC141,in372120220803115220,Hyundai,Elite i20,asta optional,diesel,1396CC
11501AH151,in434220220803115249,Hyundai,Alcazar,base,diesel,1493CC
10402AN161,in497520220804090616,Hyundai,Elantra,sx (o),diesel,1582CC
11303AH112,in944120220711085035,Hyundai,Santro Xing,base,petrol,1086CC
11303AH112,in545420220802042736,Hyundai,Santro Xing,base,petrol,1086CC
10101AI141,in889920220805102017,Hyundai,Creta,ex,diesel,1396CC
10103AA151,in984220220805104604,Hyundai,Creta,sx,diesel,1493CC
11201AH151,in277320220806092321,Hyundai,Accent,base,diesel,1493CC
10202AB162,in633320220808053207,Hyundai,Fluidic Verna,s option,petrol,1591CC
108NoneAF122,in700620220810061219,Hyundai,Grand i10 Nios,magna,petrol,1197CC
1NoneNoneAM161,in535120220810104149,Hyundai,The Next Gen Verna,sx plus,diesel,1582CC
10202AI161,in864120220811040225,Hyundai,Fluidic Verna,ex,diesel,1582CC
10203AH151,in992620220811073830,Hyundai,Verna,transform sx,diesel,1493CC
10203AH162,in515420220812082131,Hyundai,Verna,base,petrol,1599CC
10203AH151,in452220220813103214,Hyundai,Verna,base,diesel,1493CC
10301AE092,in621720220815051059,Hyundai,Eon,era,internal_lpg_cng,814CC
10704AG122,in199420220816044926,Hyundai,i10,asta,petrol,1197CC
109NoneAF142,in892920220817144336,Hyundai,i20,magna,petrol,1368CC
11501AH202,in999520220818123847,Hyundai,Alcazar,base,petrol,1999CC
11501AH202,in459320220820065033,Hyundai,Alcazar,base,petrol,1999CC
10101AM161,in480920220824045644,Hyundai,Creta,sx plus,diesel,1582CC
11402AH121,in666520220824081101,Hyundai,Xcent,base,diesel,1120CC
10203AH162,in722520220825054036,Hyundai,Verna,base,petrol,1599CC
1NoneNoneAJ161,in593520220825070223,Hyundai,The Next Gen Verna,e,diesel,1582CC
11303AH102,in203320220804092259,Hyundai,Santro Xing,base,petrol,999CC
104NoneAX182,in410020220826052545,Hyundai,Elantra,gls,petrol,1795CC
10701AD121,in351020220826120918,Hyundai,Grand i10,sportz,diesel,1186CC
11303AD112,in128220220804093509,Hyundai,Santro Xing,sportz,petrol,1086CC
10101AH161,in779620220829160622,Hyundai,Creta,base,diesel,1582CC
10103AR151,in371120220830072428,Hyundai,Creta,s,diesel,1493CC
10702AF121,in845020220831035840,Hyundai,Grand i10,magna,diesel,1186CC
10704AH112,in867220220831065852,Hyundai,i10,base,petrol,1086CC
10102AA162,in771020220901070553,Hyundai,Creta,sx,petrol,1591CC
10704AF102,in207920220901090146,Hyundai,Grand i10,magna,internal_lpg_cng,998CC
10402AN202,in681320220906055851,Hyundai,Elantra,sx option,petrol,1999CC
10103AI142,in561820220906101057,Hyundai,Creta,ex,petrol,1396CC
10703AH112,in359020220907042701,Hyundai,i10,base,petrol,1086CC
10205AN152,in977020220907054449,Hyundai,Verna,sx(o),petrol,1497CC
10301AH102,in195120220907064301,Hyundai,Eon,magna plus option,petrol,998CC
10204AN161,in687120220907071105,Hyundai,Verna,sx option,diesel,1599CC
109NoneAF141,in372520220910041310,Hyundai,i20,magna,diesel,1396CC
11402AH122,in599520220910110622,Hyundai,Xcent,base,petrol,1197CC
104NoneAH182,in406220220912111819,Hyundai,Elantra,base,petrol,1795CC
10903AG122,in401220220915104518,Hyundai,i20,asta,petrol,1197CC
10202AA151,in291820220918093025,Hyundai,Verna,sx,diesel,1493CC
11001AG141,in745520220918121450,Hyundai,Elite i20,asta,diesel,1396CC
104NoneAR161,in772220220919101209,Hyundai,Elantra,s,diesel,1582CC
10702AD121,in825920220920043029,Hyundai,Grand i10,sportz,diesel,1120CC
10901AG141,in264420220920054435,Hyundai,i20,asta,diesel,1396CC
109NoneAF122,in118620220920111654,Hyundai,I20 (2020),magna,petrol,1197CC
1NoneNoneAN162,in606020220922062939,Hyundai,The Next Gen Verna,sx option,petrol,1591CC
10204AH142,in457220220922083722,Hyundai,Fluidic Verna,base,petrol,1396CC
10601AR121,in554320220922095414,Hyundai,Aura,s,diesel,1186CC
11402AH121,in900320220928044236,Hyundai,Xcent,base,diesel,1197CC
10902AP141,in977520220928105110,Hyundai,i20,magna (o),diesel,1336CC
10702AD121,in921320220929054806,Hyundai,Grand i10,sportz,diesel,1186CC
11303AH112,in790920221029130804,Hyundai,Santro Xing,base,petrol,1086CC
109NoneAG141,in320820221004043621,Hyundai,i20,asta,diesel,1396CC
11303AD112,in241720221108090125,Hyundai,Santro,sportz,internal_lpg_cng,1086CC
10701AG122,in146620221006065041,Hyundai,Grand i10,asta,petrol,1197CC
11303AX112,in850420220608062101,Hyundai,Santro Xing,gls,internal_lpg_cng,1100CC
10205AN162,in250120221007080511,Hyundai,Verna,sx(o),petrol,1591CC
11303AH112,in885420221002090316,Hyundai,Santro Xing,base,petrol,1100CC
11501AH202,in535420221012095708,Hyundai,Alcazar,base,petrol,1999CC
10702AE121,in645920221013074852,Hyundai,Grand i10,era,diesel,1120CC
11201AH151,in823520221015084818,Hyundai,Accent,base,diesel,1493CC
10501AR102,in395420221016103304,Hyundai,Venue,s,petrol,998CC
10101AM161,in444420221018072107,Hyundai,Creta,sx plus,diesel,1582CC
10402AH161,in681420221019060553,Hyundai,Elantra,base,diesel,1582CC
